reaction,FBAmodel,background_conc,system_volume
EX_3hphac_e_f,Escherichia_coli_SE11,1000,0.001
EX_3hphac_e_r,Escherichia_coli_SE11,1000,0.001
EX_3hpppn_e_f,Escherichia_coli_SE11,1000,0.001
EX_3hpppn_e_r,Escherichia_coli_SE11,1000,0.001
EX_4abut_e_f,Escherichia_coli_SE11,1000,0.001
EX_4abut_e_r,Escherichia_coli_SE11,1000,0.001
EX_4hbz_e_f,Escherichia_coli_SE11,1000,0.001
EX_4hbz_e_r,Escherichia_coli_SE11,0.1,0.001
EX_4hoxpacd_e_f,Escherichia_coli_SE11,1000,0.001
EX_4hoxpacd_e_r,Escherichia_coli_SE11,1000,0.001
EX_5mta_e_f,Escherichia_coli_SE11,1000,0.001
EX_5mta_e_r,Escherichia_coli_SE11,1000,0.001
EX_7dhcdchol_e_f,Escherichia_coli_SE11,1000,0.001
EX_7dhcdchol_e_r,Escherichia_coli_SE11,1000,0.001
EX_7ocholate_e_f,Escherichia_coli_SE11,1000,0.001
EX_7ocholate_e_r,Escherichia_coli_SE11,1000,0.001
EX_C02528_e_f,Escherichia_coli_SE11,1000,0.001
EX_C02528_e_r,Escherichia_coli_SE11,1000,0.001
EX_Lcyst_e_f,Escherichia_coli_SE11,1000,0.001
EX_Lcyst_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn100_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn100_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn100__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn100__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn101_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn101_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn101__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn101__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn102_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn102_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn102__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn102__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn104_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn104_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn104__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn104__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn105_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn105_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn105__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn105__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn106_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn106_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn106__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn106__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn107_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn107_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn107__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn107__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn109_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn109_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn109__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn109__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn110_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn110_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn110__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn110__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn111_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn111_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn111__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn111__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn112_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn112_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn112__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn112__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn113_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn113_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn113__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn113__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn114_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn114_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn114__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn114__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn115_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn115_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn115__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn115__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn117_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn117_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn117__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn117__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn12_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn12_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn120_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn120_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn120__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn120__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn126_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn126_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn126__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn126__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn12__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn12__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn13_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn13_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn130_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn130_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn130__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn130__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn131_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn131_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn131__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn131__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn137_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn137_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn137__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn137__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn138_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn138_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn138__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn138__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn139_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn139_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn139__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn139__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn13__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn13__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn14_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn14_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn140_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn140_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn140__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn140__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn141_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn141_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn141__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn141__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn142_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn142_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn142__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn142__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn143_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn143_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn143__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn143__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn144_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn144_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn144__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn144__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn145_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn145_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn145__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn145__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn146_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn146_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn146__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn146__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn147_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn147_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn147__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn147__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn148_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn148_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn148__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn148__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn149_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn149_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn149__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn149__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn14__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn14__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn150_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn150_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn150__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn150__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn151_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn151_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn151__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn151__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn152_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn152_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn152__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn152__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn153_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn153_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn153__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn153__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn154_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn154_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn154__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn154__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn155_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn155_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn155__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn155__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn156_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn156_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn156__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn156__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn157_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn157_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn157__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn157__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn158_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn158_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn158__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn158__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn159_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn159_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn159__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn159__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn16_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn16_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn160_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn160_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn160__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn160__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn161_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn161_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn161__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn161__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn163_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn163_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn163__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn163__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn164_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn164_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn164__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn164__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn165_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn165_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn165__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn165__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn166_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn166_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn166__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn166__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn167_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn167_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn167__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn167__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn168_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn168_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn168__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn168__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn169_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn169_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn169__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn169__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn16__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn16__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn170_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn170_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn170__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn170__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn171_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn171_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn171__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn171__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn172_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn172_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn172__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn172__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn173_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn173_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn173__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn173__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn174_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn174_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn174__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn174__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn175_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn175_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn175__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn175__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn176_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn176_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn176__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn176__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn177_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn177_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn177__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn177__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn178_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn178_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn178__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn178__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn179_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn179_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn179__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn179__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn18_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn18_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn180_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn180_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn180__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn180__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn181_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn181_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn181__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn181__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn182_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn182_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn182__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn182__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn18__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn18__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn195_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn195_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn195__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn195__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn196_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn196_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn196__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn196__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn2_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn2_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn21_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn21_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn21__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn21__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn22_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn22_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn22__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn22__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn23_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn23_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn23__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn23__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn25_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn25_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn25__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn25__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn26_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn26_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn26__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn26__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn27_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn27_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn27__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn27__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn28_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn28_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn28__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn28__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn29_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn29_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn29__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn29__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn2__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn2__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn3_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn3_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn30_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn30_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn30__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn30__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn31_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn31_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn31__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn31__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn32_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn32_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn32__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn32__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn34_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn34_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn34__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn34__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn35_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn35_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn35__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn35__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn36_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn36_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn36__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn36__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn39_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn39_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn39__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn39__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn3__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn3__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn4_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn4_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn42_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn42_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn42__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn42__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn45_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn45_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn45__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn45__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn46_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn46_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn46__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn46__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn48_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn48_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn48__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn48__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn4__rl_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn4__rl_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn5_e_f,Escherichia_coli_SE11,1000,0.001
EX_MGlcn5_e_r,Escherichia_coli_SE11,1000,0.001
EX_MGlcn51_e_f,Escherichia_coli_SE11,1000,0.001
